Date,Open,High,Low,Close,Adj Close,Volume
2019-06-03,8900.000000,8900.000000,8900.000000,8900.000000,7930.921875,0
2019-06-10,8880.000000,9000.000000,8790.000000,8960.000000,7984.389160,52907500
2019-06-17,8960.000000,9225.000000,8900.000000,9060.000000,8073.500000,73421000
2019-06-24,9060.000000,9100.000000,8915.000000,9000.000000,8020.032227,51533500
2019-07-01,9010.000000,9040.000000,8905.000000,8990.000000,8011.122070,40870000
2019-07-08,9020.000000,9030.000000,8860.000000,8955.000000,7979.932617,39708500
2019-07-15,8980.000000,9160.000000,8850.000000,9160.000000,8162.611816,40149500
2019-07-22,9160.000000,9160.000000,8520.000000,8960.000000,7984.389160,54014000
2019-07-29,8960.000000,9170.000000,8525.000000,9000.000000,8020.032227,140875500
2019-08-05,8805.000000,9010.000000,8640.000000,8965.000000,7988.843750,60100000
2019-08-12,9000.000000,9000.000000,8795.000000,8995.000000,8015.577148,39463000
2019-08-19,9020.000000,9200.000000,8885.000000,9165.000000,8167.066406,44249500
2019-08-26,9000.000000,9795.000000,8930.000000,9770.000000,8706.191406,86404000
2019-09-02,9745.000000,9745.000000,9405.000000,9410.000000,8385.390625,41133000
2019-09-09,9505.000000,9565.000000,9180.000000,9320.000000,8305.189453,40362500
2019-09-16,9325.000000,9420.000000,9230.000000,9230.000000,8224.989258,52861500
2019-09-23,9390.000000,9460.000000,9280.000000,9400.000000,8376.478516,35935000
2019-09-30,9350.000000,9350.000000,8955.000000,9085.000000,8095.779297,41037000
2019-10-07,9085.000000,9090.000000,8775.000000,8835.000000,7873.000000,27111500
2019-10-14,8840.000000,9200.000000,8540.000000,8625.000000,7685.865234,57390000
2019-10-21,8625.000000,8865.000000,8605.000000,8630.000000,7690.320801,56054000
2019-10-28,8640.000000,8850.000000,8620.000000,8740.000000,7788.343262,43970500
2019-11-04,8745.000000,8770.000000,8605.000000,8630.000000,7690.320801,35277000
2019-11-11,8640.000000,8655.000000,8440.000000,8445.000000,7525.464844,37540000
2019-11-18,8445.000000,8560.000000,8400.000000,8430.000000,7512.097168,39886500
2019-11-25,8420.000000,8470.000000,8200.000000,8360.000000,7449.719238,72018500
2019-12-02,8360.000000,8570.000000,8360.000000,8450.000000,7529.919434,36582500
2019-12-09,8450.000000,8500.000000,8200.000000,8245.000000,7421.718750,51831500
2019-12-16,8250.000000,8325.000000,8070.000000,8325.000000,7493.729980,73228000
2019-12-23,8325.000000,8580.000000,8180.000000,8560.000000,7705.264648,27594500
2019-12-30,8560.000000,8700.000000,8400.000000,8575.000000,7718.768066,33050500
2020-01-06,8575.000000,8600.000000,8250.000000,8250.000000,7426.218750,46041800
2020-01-13,8275.000000,8525.000000,8275.000000,8400.000000,7561.240723,50284000
2020-01-20,8400.000000,8425.000000,8150.000000,8175.000000,7358.708008,26859000
2020-01-27,8175.000000,8300.000000,7950.000000,7950.000000,7156.174805,42667500
2020-02-03,7950.000000,8100.000000,7800.000000,7900.000000,7111.166992,46544400
2020-02-10,7900.000000,7925.000000,7300.000000,7475.000000,6728.604492,51791800
2020-02-17,7475.000000,7700.000000,7325.000000,7500.000000,6751.107910,48678000
2020-02-24,7400.000000,7425.000000,6725.000000,6825.000000,6143.508301,84649900
2020-03-02,6825.000000,7600.000000,6800.000000,7450.000000,6706.100098,88329500
2020-03-09,7000.000000,7450.000000,6900.000000,7225.000000,6503.567383,76372300
2020-03-16,7475.000000,7500.000000,5275.000000,6225.000000,5603.419434,140943600
2020-03-23,6125.000000,7725.000000,5575.000000,6800.000000,6121.004395,96058600
2020-03-30,6775.000000,7475.000000,6325.000000,7100.000000,6391.048828,88653100
2020-04-06,7125.000000,7600.000000,6800.000000,7250.000000,6526.070801,43812800
2020-04-13,7250.000000,7250.000000,6600.000000,6875.000000,6188.515625,51651400
2020-04-20,6900.000000,7700.000000,6800.000000,7500.000000,6751.107910,89074100
2020-04-27,7500.000000,8450.000000,7425.000000,8275.000000,7448.722656,75928300
2020-05-04,8250.000000,8325.000000,7850.000000,8050.000000,7246.188965,58463600
2020-05-11,8050.000000,8600.000000,8025.000000,8575.000000,7718.768066,64196400
2020-05-18,8800.000000,8800.000000,8000.000000,8050.000000,7246.188965,42230900
2020-05-25,8050.000000,8300.000000,7750.000000,7750.000000,6976.145508,161891600
2020-06-01,7750.000000,8450.000000,7750.000000,8050.000000,7246.188965,86057600
2020-06-08,8100.000000,8475.000000,8000.000000,8200.000000,7381.210449,85468500
2020-06-15,8200.000000,8400.000000,8050.000000,8050.000000,7246.188965,65113400
2020-06-22,8150.000000,8150.000000,7825.000000,7900.000000,7111.166992,56807900
2020-06-29,7925.000000,8075.000000,7750.000000,7900.000000,7111.166992,55978000
2020-07-06,7950.000000,8175.000000,7850.000000,7925.000000,7133.670410,73262200
2020-07-13,7950.000000,8150.000000,7900.000000,8125.000000,7313.699707,41022800
2020-07-20,8125.000000,8200.000000,7975.000000,8050.000000,7246.188965,62885900
2020-07-27,8100.000000,8400.000000,8000.000000,8400.000000,7561.240723,61558800
2020-08-03,8400.000000,8450.000000,8075.000000,8125.000000,7313.699707,64237400
2020-08-10,8125.000000,8250.000000,8025.000000,8200.000000,7478.499512,60428400
2020-08-17,8200.000000,8275.000000,8175.000000,8200.000000,7478.499512,22213800
2020-08-24,8225.000000,8275.000000,8175.000000,8250.000000,7524.100586,58302000
2020-08-31,8275.000000,8400.000000,8125.000000,8400.000000,7660.902832,74254100
2020-09-07,8400.000000,8400.000000,7800.000000,8300.000000,7569.701660,64983000
2020-09-14,8325.000000,8325.000000,8000.000000,8025.000000,7318.898438,43787300
2020-09-21,8025.000000,8075.000000,7775.000000,7925.000000,7227.696777,35331300
2020-09-28,7875.000000,8200.000000,7875.000000,8000.000000,7296.097656,26438700
2020-10-05,8100.000000,8125.000000,7925.000000,8050.000000,7341.698242,32217300
2020-10-12,8100.000000,8100.000000,7900.000000,8000.000000,7296.097656,33209200
2020-10-19,8000.000000,8025.000000,7800.000000,7925.000000,7227.696777,37761400
2020-10-26,7950.000000,7950.000000,7750.000000,7825.000000,7136.495605,18596800
2020-11-02,7825.000000,8100.000000,7600.000000,8075.000000,7364.499023,60761400
2020-11-09,8075.000000,8100.000000,7750.000000,7750.000000,7068.095215,80797900
2020-11-16,7800.000000,7900.000000,7700.000000,7725.000000,7045.293945,75182500
2020-11-23,7800.000000,7900.000000,7725.000000,7750.000000,7068.095215,74005500
2020-11-30,7750.000000,7800.000000,7525.000000,7600.000000,6931.292969,123988200
2020-12-07,7625.000000,7800.000000,7450.000000,7475.000000,6894.942871,78473600
2020-12-14,7500.000000,7675.000000,7425.000000,7600.000000,7010.242676,95902400
2020-12-21,7600.000000,7700.000000,7300.000000,7425.000000,6848.823242,47310400
2020-12-28,7500.000000,7550.000000,7350.000000,7350.000000,6779.643066,28440200
2021-01-04,7450.000000,7500.000000,7125.000000,7175.000000,6618.222656,83863700
2021-01-11,7175.000000,7350.000000,6925.000000,6950.000000,6410.682617,121177200
2021-01-18,6950.000000,8000.000000,6900.000000,7275.000000,6710.462891,219757700
2021-01-25,7275.000000,7475.000000,6900.000000,6925.000000,6387.622559,106756800
2021-02-01,6900.000000,7350.000000,6800.000000,7225.000000,6664.342773,72635300
2021-02-08,7225.000000,7250.000000,7025.000000,7175.000000,6618.222656,34124500
2021-02-15,7175.000000,7175.000000,6900.000000,6950.000000,6410.682617,46638700
2021-02-22,6975.000000,7000.000000,6675.000000,7000.000000,6456.802734,79045600
2021-03-01,7000.000000,7000.000000,6675.000000,6725.000000,6203.142578,55487200
2021-03-08,6800.000000,6800.000000,6475.000000,6700.000000,6180.082520,42265500
2021-03-15,6700.000000,6750.000000,6475.000000,6750.000000,6226.202637,71630100
2021-03-22,6750.000000,6800.000000,6500.000000,6600.000000,6087.843262,42171100
2021-03-29,6600.000000,6775.000000,6450.000000,6625.000000,6110.902832,50134700
2021-04-05,6625.000000,6800.000000,6450.000000,6475.000000,5972.542480,36264200
2021-04-12,6500.000000,6550.000000,6150.000000,6325.000000,5834.183105,50640700
2021-04-19,6350.000000,6375.000000,6025.000000,6075.000000,5603.583008,58377100
2021-04-26,6075.000000,6200.000000,5925.000000,6000.000000,5534.402344,72261400
2021-05-03,6000.000000,6000.000000,5500.000000,5525.000000,5096.261719,136842200
2021-05-10,5550.000000,5875.000000,5550.000000,5625.000000,5188.502441,71469700
2021-05-17,5650.000000,5725.000000,5425.000000,5575.000000,5142.382324,82352500
2021-05-24,5650.000000,5850.000000,5575.000000,5775.000000,5326.862305,122260900
2021-05-31,5775.000000,6000.000000,5650.000000,5650.000000,5211.562500,85980900
2021-06-07,5650.000000,5700.000000,5225.000000,5350.000000,4934.842285,124287300
2021-06-14,5350.000000,5375.000000,4900.000000,4900.000000,4601.567871,138249000
2021-06-21,4800.000000,5150.000000,4710.000000,5000.000000,4695.477539,79844200
2021-06-28,5025.000000,5250.000000,4900.000000,5150.000000,4836.341309,93932500
2021-07-05,5150.000000,5150.000000,4810.000000,4890.000000,4592.176758,79527700
2021-07-12,4900.000000,5200.000000,4900.000000,5150.000000,4836.341309,104000600
2021-07-19,5100.000000,5150.000000,4800.000000,4800.000000,4507.658691,113287600
2021-07-26,4800.000000,4820.000000,4220.000000,4220.000000,3962.982666,200695700
2021-08-02,4220.000000,4480.000000,4210.000000,4420.000000,4150.802246,167863700
2021-08-09,4410.000000,4420.000000,4170.000000,4250.000000,3991.156006,76849600
2021-08-16,4240.000000,4280.000000,4050.000000,4070.000000,3822.118408,80613200
2021-08-23,4080.000000,4180.000000,4010.000000,4030.000000,3784.554932,104824100
2021-08-30,4040.000000,4250.000000,4030.000000,4240.000000,3981.765137,119744700
2021-09-06,4240.000000,4300.000000,4070.000000,4080.000000,3831.509277,98573600
2021-09-13,4080.000000,4100.000000,3950.000000,3950.000000,3709.427490,111611500
2021-09-20,3950.000000,4080.000000,3800.000000,3970.000000,3728.208984,165835100
2021-09-27,3970.000000,4010.000000,3800.000000,3860.000000,3624.908691,131068000
2021-10-04,3880.000000,5050.000000,3870.000000,4760.000000,4470.094238,465792300
2021-10-11,4760.000000,5400.000000,4730.000000,5225.000000,4906.773926,353647000
2021-10-18,5225.000000,5275.000000,4810.000000,4850.000000,4554.612793,171560400
2021-10-25,4850.000000,4850.000000,4400.000000,4420.000000,4150.802246,248241600
2021-11-01,4500.000000,4550.000000,4360.000000,4430.000000,4160.192871,117227700
2021-11-08,4450.000000,4740.000000,4360.000000,4600.000000,4319.839355,144911100
2021-11-15,4630.000000,4670.000000,4460.000000,4660.000000,4376.184570,97861700
2021-11-22,4660.000000,4890.000000,4620.000000,4710.000000,4423.139648,125971400
2021-11-29,4700.000000,4700.000000,4200.000000,4220.000000,3962.982666,197172600
2021-12-06,4230.000000,4430.000000,4160.000000,4430.000000,4220.354004,68993100
2021-12-13,4400.000000,4430.000000,4150.000000,4150.000000,3953.604248,70283800
2021-12-20,4150.000000,4210.000000,4050.000000,4200.000000,4001.238037,57781000
2021-12-27,4200.000000,4230.000000,4110.000000,4110.000000,3915.497314,30908800
2022-01-03,4120.000000,4340.000000,4120.000000,4220.000000,4020.291504,62208800
2022-01-10,4220.000000,4340.000000,4150.000000,4220.000000,4020.291504,86149000
2022-01-17,4240.000000,4240.000000,4070.000000,4150.000000,3953.604248,79217400
2022-01-24,4130.000000,4140.000000,4010.000000,4050.000000,3858.336914,55136100
2022-01-31,4060.000000,4080.000000,3990.000000,4020.000000,3829.756348,50521100
2022-02-07,4020.000000,4080.000000,3880.000000,3900.000000,3715.435303,113453100
2022-02-14,3900.000000,3920.000000,3820.000000,3850.000000,3667.801270,122498700
2022-02-21,3850.000000,3900.000000,3670.000000,3680.000000,3505.846680,153839000
2022-02-28,3680.000000,3810.000000,3520.000000,3520.000000,3353.418701,100982400
2022-03-07,3500.000000,3520.000000,3360.000000,3370.000000,3210.517090,140050500
2022-03-14,3380.000000,3540.000000,3280.000000,3360.000000,3200.990479,180679300
2022-03-21,3360.000000,3510.000000,3330.000000,3400.000000,3239.097656,109201200
2022-03-28,3400.000000,3760.000000,3370.000000,3620.000000,3448.686279,230588200
2022-04-04,3630.000000,3690.000000,3520.000000,3540.000000,3372.471924,124972100
2022-04-11,3570.000000,3570.000000,3400.000000,3400.000000,3239.097656,76036200
2022-04-18,3400.000000,3510.000000,3350.000000,3430.000000,3267.677734,88333900
2022-04-25,3420.000000,3930.000000,3400.000000,3890.000000,3705.908691,220318000
2022-05-02,3890.000000,3890.000000,3890.000000,3890.000000,3705.908691,0
2022-05-09,4000.000000,4940.000000,3890.000000,4800.000000,4572.843750,672079700
2022-05-16,4810.000000,5125.000000,4660.000000,5050.000000,4811.012695,247166900
2022-05-23,5050.000000,5075.000000,4700.000000,4760.000000,4534.736816,147519900
2022-05-30,4760.000000,4890.000000,4620.000000,4720.000000,4496.629395,225165600
2022-06-06,4720.000000,4970.000000,4700.000000,4750.000000,4525.209961,144253400
2022-06-13,4690.000000,4850.000000,4600.000000,4650.000000,4429.941895,131132500
2022-06-20,4680.000000,5100.000000,4660.000000,4990.000000,4753.852051,184884100
2022-06-27,4990.000000,5075.000000,4690.000000,4830.000000,4680.693359,116926000
2022-07-04,4800.000000,5025.000000,4550.000000,4890.000000,4738.838867,113233700
2022-07-11,4900.000000,4930.000000,4750.000000,4830.000000,4680.693359,79450600
2022-07-18,4870.000000,5100.000000,4830.000000,5000.000000,4845.438477,93533600
2022-07-25,4980.000000,5025.000000,4480.000000,4510.000000,4370.585938,205152600
2022-08-01,4530.000000,4740.000000,4510.000000,4720.000000,4574.094238,119160700
2022-08-08,4740.000000,4850.000000,4660.000000,4770.000000,4622.548340,94519700
2022-08-15,4770.000000,4830.000000,4710.000000,4730.000000,4583.784668,53349700
2022-08-22,4750.000000,4880.000000,4610.000000,4610.000000,4467.494141,101959600
2022-08-29,4560.000000,4630.000000,4510.000000,4550.000000,4409.349121,106603000
2022-09-05,4550.000000,4610.000000,4450.000000,4500.000000,4360.894531,87489600
2022-09-12,4510.000000,4670.000000,4510.000000,4630.000000,4486.875977,78779300
2022-09-19,4630.000000,4840.000000,4510.000000,4810.000000,4661.312012,96021800
2022-09-26,4810.000000,4870.000000,4710.000000,4830.000000,4680.693359,86090500
2022-10-03,4830.000000,4910.000000,4760.000000,4840.000000,4690.384766,73061500
2022-10-10,4840.000000,4860.000000,4660.000000,4810.000000,4661.312012,52776000
2022-10-17,4850.000000,5450.000000,4800.000000,5300.000000,5136.164551,182866600
2022-10-24,5275.000000,5475.000000,4980.000000,4980.000000,4826.056641,129025400
2022-10-31,4650.000000,4740.000000,4460.000000,4540.000000,4399.658203,245848000
2022-11-07,4540.000000,4650.000000,4500.000000,4540.000000,4399.658203,88036600
2022-11-14,4540.000000,4660.000000,4530.000000,4640.000000,4496.566895,59885700
2022-11-21,4630.000000,4630.000000,4530.000000,4600.000000,4457.803711,57791600
2022-11-28,4600.000000,4800.000000,4560.000000,4710.000000,4564.402832,163248200
2022-12-05,4710.000000,4800.000000,4560.000000,4620.000000,4543.893555,76716100
2022-12-12,4620.000000,4870.000000,4580.000000,4870.000000,4789.774902,70021600
2022-12-19,4830.000000,4840.000000,4700.000000,4820.000000,4740.598633,43797200
2022-12-26,4820.000000,4820.000000,4700.000000,4700.000000,4622.575684,38582900
2023-01-02,4700.000000,4760.000000,4570.000000,4760.000000,4681.586914,42550100
2023-01-09,4760.000000,4790.000000,4640.000000,4790.000000,4711.092773,46227900
2023-01-16,4790.000000,4830.000000,4720.000000,4810.000000,4730.763672,39736200
2023-01-23,4810.000000,4870.000000,4750.000000,4750.000000,4671.751953,38456500
2023-01-30,4750.000000,4780.000000,4620.000000,4690.000000,4612.740234,81809500
2023-02-06,4690.000000,5050.000000,4580.000000,4580.000000,4504.552246,159720500
2023-02-13,4580.000000,4580.000000,4480.000000,4510.000000,4435.705566,78854800
2023-02-20,4520.000000,4560.000000,4350.000000,4350.000000,4278.341309,58967000
2023-02-27,4350.000000,4350.000000,4050.000000,4060.000000,3993.118408,145665600
2023-03-06,4080.000000,4190.000000,4060.000000,4110.000000,4042.294678,67244900
2023-03-13,4090.000000,4240.000000,4040.000000,4160.000000,4091.471191,77126300
2023-03-20,4160.000000,4370.000000,4100.000000,4270.000000,4199.659180,28094900
2023-03-27,4270.000000,4370.000000,4230.000000,4350.000000,4278.341309,40251600
2023-04-03,4350.000000,4350.000000,4220.000000,4250.000000,4179.988281,36389500
2023-04-10,4250.000000,4290.000000,4100.000000,4150.000000,4081.635742,62065300
2023-04-17,4160.000000,4180.000000,4090.000000,4090.000000,4022.624268,19617000
2023-04-24,4090.000000,4470.000000,3960.000000,4400.000000,4327.517578,112420700
2023-05-01,4400.000000,4490.000000,4280.000000,4490.000000,4416.035156,65512800
2023-05-08,4480.000000,4500.000000,4360.000000,4400.000000,4327.517578,51687200
2023-05-15,4450.000000,4530.000000,4400.000000,4430.000000,4357.023438,42241700
2023-05-22,4430.000000,4480.000000,4370.000000,4380.000000,4307.847168,51314000
2023-05-29,4400.000000,4600.000000,4380.000000,4530.000000,4455.375977,262410600
2023-06-05,4530.000000,4630.000000,4440.000000,4550.000000,4475.046387,78253300
2023-06-12,4590.000000,4630.000000,4390.000000,4390.000000,4317.682129,68588500
2023-06-19,4390.000000,4420.000000,4210.000000,4270.000000,4199.659180,59533100
2023-06-26,4270.000000,4280.000000,4230.000000,4260.000000,4189.823730,17087600
2023-07-03,4250.000000,4340.000000,4210.000000,4240.000000,4170.153320,39753100
2023-07-10,4240.000000,4320.000000,4200.000000,4250.000000,4250.000000,45795100
2023-07-17,4260.000000,4300.000000,4210.000000,4290.000000,4290.000000,28469900
2023-07-24,4290.000000,4340.000000,3810.000000,3870.000000,3870.000000,156160200
2023-07-31,3870.000000,3890.000000,3670.000000,3740.000000,3740.000000,113147500
2023-08-07,3740.000000,3790.000000,3680.000000,3700.000000,3700.000000,52294600
2023-08-14,3700.000000,3750.000000,3630.000000,3690.000000,3690.000000,39178600
2023-08-21,3700.000000,3780.000000,3690.000000,3760.000000,3760.000000,33372800
2023-08-28,3790.000000,3800.000000,3630.000000,3660.000000,3660.000000,47259600
2023-09-04,3670.000000,3690.000000,3570.000000,3610.000000,3610.000000,55273800
2023-09-11,3610.000000,3660.000000,3500.000000,3500.000000,3500.000000,49841000
2023-09-18,3500.000000,3890.000000,3460.000000,3850.000000,3850.000000,82168800
2023-09-25,3860.000000,3890.000000,3690.000000,3740.000000,3740.000000,42988500
2023-10-02,3740.000000,3840.000000,3540.000000,3800.000000,3800.000000,73338500
2023-10-09,3800.000000,3800.000000,3610.000000,3650.000000,3650.000000,40381000
2023-10-16,3660.000000,3880.000000,3620.000000,3860.000000,3860.000000,57317000
2023-10-23,3860.000000,4100.000000,3760.000000,3980.000000,3980.000000,103993300
2023-10-30,3970.000000,3970.000000,3620.000000,3620.000000,3620.000000,52805500
